polygon-label,a,b,c
712,11,14,2
712,11,7,6
712,11,2,6
712,13,9,10
712,13,12,10
712,13,9,6
712,13,12,6
713,13,12,9
713,13,12,4
713,13,7,9
713,13,7,4
713,3,12,6
713,3,12,4
713,15,4,6
713,15,7,4
713,10,4,6
713,10,3,6
713,10,3,4
713,14,12,6
713,1,15,7
713,1,7,9
713,1,14,9
713,1,15,6
713,1,14,6
713,8,12,9
713,8,14,9
713,8,14,12
714,3,4,8
714,3,4,1
714,11,4,8
714,0,3,8
714,0,3,6
714,2,6,1
714,2,3,1
714,2,3,6
714,12,4,1
714,12,11,4
714,12,6,1
714,12,11,6
714,5,0,8
714,5,0,6
714,5,11,8
714,5,11,6
715,9,11,5
715,4,11,5
715,7,9,5
715,7,4,5
715,1,7,8
715,1,7,4
715,0,7,8
715,0,7,9
715,0,9,11
715,0,2,11
715,3,4,11
715,3,1,4
715,3,1,8
715,3,2,11
715,3,0,8
715,3,0,2
716,0,9,11
716,0,2,11
716,0,2,9
716,8,5,11
716,8,2,11
716,8,2,5
716,12,2,9
716,12,2,5
716,10,14,1
716,10,12,1
716,10,12,9
716,6,5,11
716,6,14,5
716,6,10,14
716,6,9,11
716,6,10,9
716,13,12,1
716,13,12,5
716,13,14,1
716,13,14,5
717,2,3,0
717,7,3,0
717,7,4,0
717,7,4,3
717,1,4,0
717,1,2,0
717,1,2,4
717,6,4,3
717,6,2,3
717,6,2,4
718,7,12,2
718,9,12,2
718,9,8,2
718,9,8,12
718,4,7,14
718,5,7,2
718,5,7,14
718,5,4,14
718,5,8,2
718,5,4,8
718,6,8,12
718,6,4,8
718,0,4,7
718,10,6,4
718,10,0,4
718,10,6,12
718,10,7,12
718,10,0,7
719,0,13,8
719,11,13,8
719,11,13,4
719,14,5,10
719,14,11,8
719,14,11,10
719,14,0,8
719,14,0,5
719,2,13,4
719,2,0,13
719,9,0,5
719,1,5,10
719,1,11,10
719,1,11,4
719,12,2,4
719,12,2,0
719,12,9,0
719,12,9,5
719,12,1,4
719,12,1,5
720,7,13,12
720,15,13,12
720,15,7,1
720,15,7,13
720,6,5,4
720,3,7,12
720,3,5,4
720,3,5,12
720,9,15,1
720,9,6,1
720,11,5,12
720,11,15,12
720,8,6,4
720,8,3,4
720,8,3,7
720,2,7,1
720,2,6,1
720,2,8,7
720,2,8,6
720,10,11,5
720,10,11,15
720,10,9,15
720,10,6,5
720,10,9,6
721,7,3,8
721,0,5,11
721,0,5,8
721,9,5,11
721,9,5,3
721,9,7,11
721,9,7,3
721,10,3,8
721,10,5,8
721,10,5,3
721,2,7,11
721,2,7,8
721,2,0,11
721,2,0,8
722,0,13,1
722,12,0,8
722,6,0,8
722,6,0,13
722,10,2,7
722,10,13,1
722,3,12,8
722,3,10,7
722,3,12,0
722,15,6,13
722,15,6,8
722,15,3,8
722,15,3,7
722,11,10,1
722,11,3,10
722,11,0,1
722,11,3,0
722,4,15,13
722,4,15,7
722,4,2,7
722,4,10,13
722,4,10,2
723,10,9,3
723,6,9,3
723,7,6,9
723,0,7,12
723,0,7,6
723,1,10,3
723,1,6,3
723,5,7,12
723,5,7,9
723,5,10,12
723,5,10,9
723,4,0,6
723,4,1,6
723,8,4,0
723,8,4,1
723,8,0,12
723,8,10,12
723,8,1,10
724,0,1,5
724,9,4,2
724,7,1,5
724,7,4,5
724,7,2,1
724,7,4,2
724,10,0,6
724,10,0,1
724,10,2,1
724,10,9,6
724,10,9,2
724,3,0,5
724,3,4,5
724,3,9,4
724,8,9,6
724,8,3,9
724,8,0,6
724,8,3,0
725,6,5,3
725,6,5,7
725,6,0,3
725,6,0,7
725,4,5,3
725,4,0,3
725,4,0,5
725,1,5,7
725,2,0,5
725,2,1,5
725,2,0,7
725,2,1,7
726,1,2,10
726,3,2,4
726,3,1,2
726,3,0,4
726,3,0,1
726,5,2,10
726,7,2,4
726,7,0,4
726,7,5,2
726,9,1,10
726,9,0,1
726,6,7,0
726,6,7,5
726,8,9,10
726,8,9,0
726,8,5,10
726,8,6,0
726,8,6,5
727,2,3,7
727,0,9,7
727,0,2,7
727,0,9,3
727,0,2,3
727,8,3,7
727,8,9,7
727,1,9,3
727,1,8,3
727,6,8,9
727,6,1,9
727,6,1,8
728,1,0,6
728,1,2,0
728,3,0,6
728,3,2,0
728,8,1,6
728,7,8,6
728,7,3,6
728,7,3,2
728,9,1,2
728,9,8,1
728,9,7,2
728,9,7,8
729,8,1,4
729,8,2,4
729,8,2,7
729,8,7,9
729,8,1,9
729,0,2,7
729,0,1,9
729,0,2,1
729,5,1,4
729,5,2,4
729,5,2,1
729,6,7,9
729,6,0,9
729,6,0,7
730,1,6,4
730,1,3,2
730,1,6,2
730,5,1,4
730,5,1,3
730,0,3,2
730,0,5,3
730,0,5,4
730,0,6,4
730,0,6,2
731,15,11,0
731,13,11,0
731,6,15,7
731,2,15,11
731,2,6,11
731,2,6,15
731,12,13,11
731,12,6,11
731,12,6,7
731,14,15,7
731,14,3,15
731,4,13,0
731,4,1,0
731,5,1,0
731,5,15,0
731,5,3,15
731,9,12,13
731,9,14,3
731,9,12,7
731,9,14,7
731,9,5,3
731,9,5,1
731,9,4,13
731,9,4,1
732,0,3,8
732,0,6,4
732,7,6,4
732,7,3,8
732,7,3,4
732,2,3,4
732,2,0,4
732,2,0,3
732,5,7,8
732,5,0,8
732,1,7,6
732,1,5,7
732,1,0,6
732,1,5,0
733,4,12,9
733,10,2,0
733,8,2,0
733,8,4,0
733,6,4,0
733,6,4,12
733,6,10,0
733,6,10,12
733,7,4,9
733,7,4,2
733,1,12,9
733,1,10,12
733,11,4,2
733,3,10,2
733,3,7,2
733,13,8,4
733,13,11,4
733,13,8,2
733,13,11,2
733,14,7,9
733,14,3,7
733,14,1,9
733,14,1,10
733,14,3,10
734,9,3,6
734,9,5,6
734,9,5,8
734,4,5,6
734,0,3,8
734,0,9,8
734,0,9,3
734,2,3,6
734,2,4,6
734,2,3,8
734,2,4,8
734,7,5,8
734,7,4,8
734,1,4,5
734,1,7,5
734,1,7,4
735,3,5,14
735,3,5,2
735,1,5,13
735,1,5,2
735,1,11,13
735,1,11,2
735,7,5,13
735,6,2,0
735,6,11,2
735,17,3,14
735,17,2,0
735,17,3,2
735,15,7,13
735,15,11,13
735,16,6,11
735,16,15,14
735,16,15,11
735,16,14,0
735,16,6,0
735,4,14,0
735,4,17,0
735,4,17,14
735,12,7,5
735,12,15,7
735,12,5,14
735,12,15,14
736,4,8,1
736,3,8,1
736,3,2,8
736,7,0,1
736,7,0,2
736,7,3,1
736,7,3,2
736,5,4,1
736,5,0,1
736,5,0,2
736,6,4,8
736,6,5,4
736,6,2,8
736,6,5,2
737,2,0,8
737,3,0,8
737,3,4,8
737,5,0,10
737,5,2,0
737,7,3,10
737,7,3,4
737,6,2,8
737,6,4,8
737,6,4,2
737,9,0,10
737,9,3,10
737,9,3,0
737,1,4,2
737,1,7,4
737,1,7,10
737,1,5,10
737,1,5,2
738,4,2,0
738,1,2,0
738,3,1,6
738,3,1,2
738,3,4,2
738,5,4,0
738,5,1,0
738,5,1,6
738,5,3,6
738,5,3,4
739,5,12,10
739,0,12,10
739,15,7,8
739,15,7,12
739,15,16,8
739,15,16,12
739,13,0,7
739,1,5,12
739,1,5,11
739,1,16,12
739,1,16,11
739,2,7,12
739,2,0,12
739,2,0,7
739,4,7,8
739,4,13,7
739,4,16,8
739,4,16,11
739,4,13,11
739,6,5,11
739,6,13,11
739,6,5,10
739,6,0,10
739,6,13,0
740,6,0,11
740,9,8,11
740,5,8,11
740,5,6,11
740,10,9,13
740,4,0,11
740,4,9,11
740,4,10,0
740,4,10,9
740,3,9,13
740,3,9,8
740,3,12,13
740,2,12,13
740,2,10,13
740,15,12,6
740,15,3,12
740,15,3,8
740,15,5,8
740,15,5,6
740,1,12,6
740,1,2,12
740,1,6,0
740,1,10,0
740,1,2,10
741,4,8,13
741,4,8,11
741,14,8,11
741,14,1,11
741,14,16,1
741,2,8,13
741,2,16,13
741,2,14,8
741,2,14,16
741,0,10,1
741,0,16,1
741,7,4,13
741,7,10,13
741,7,4,11
741,7,10,11
741,15,1,11
741,15,10,11
741,15,10,1
741,5,16,13
741,5,0,16
741,5,10,13
741,5,0,10
742,10,6,4
742,9,10,4
742,9,3,6
742,0,6,4
742,5,10,6
742,5,9,6
742,5,9,10
742,2,3,6
742,2,0,6
742,2,9,3
742,2,9,4
742,2,0,4
743,7,6,10
743,5,6,10
743,5,6,9
743,5,13,9
743,2,7,10
743,11,6,9
743,11,7,6
743,11,2,7
743,3,5,10
743,1,11,9
743,1,11,2
743,1,13,9
743,1,2,13
743,14,5,13
743,14,3,5
743,14,2,13
743,8,3,10
743,8,14,3
743,8,2,10
743,8,14,2
744,4,0,1
744,2,0,1
744,2,9,1
744,6,4,1
744,6,9,1
744,6,9,4
744,7,4,0
744,7,9,4
744,3,2,9
744,3,7,9
744,3,2,0
744,3,7,0
745,4,3,1
745,9,3,1
745,5,4,1
745,5,7,4
745,5,9,1
745,5,9,7
745,6,4,0
745,6,7,4
745,6,9,7
745,8,9,3
745,2,8,0
745,2,8,9
745,2,6,0
745,2,6,9
745,10,4,3
745,10,8,3
745,10,4,0
745,10,8,0
746,10,6,11
746,10,13,12
746,10,13,6
746,9,10,12
746,9,10,11
746,8,13,12
746,8,13,1
746,8,9,12
746,8,9,1
746,3,6,11
746,7,3,11
746,7,13,6
746,7,3,6
746,0,9,11
746,0,9,1
746,0,7,11
746,5,13,1
746,5,7,13
746,2,0,1
746,2,5,1
746,2,0,7
746,2,5,7
747,5,7,1
747,3,5,1
747,0,7,1
747,0,3,1
747,4,5,7
747,4,3,6
747,4,3,5
747,2,0,7
747,2,4,7
747,2,4,6
747,2,3,6
747,2,0,3
748,1,2,12
748,14,5,4
748,3,1,12
748,3,1,5
748,10,14,12
748,10,14,5
748,10,3,12
748,10,3,5
748,8,14,4
748,8,5,4
748,8,2,12
748,8,14,12
748,8,1,5
748,8,1,2
749,2,6,10
749,2,6,11
749,14,6,11
749,12,1,0
749,12,15,11
749,12,15,1
749,8,1,0
749,8,14,6
749,8,15,10
749,8,15,1
749,8,6,10
749,9,14,0
749,4,15,10
749,4,15,11
749,5,14,0
749,5,8,0
749,5,8,14
749,3,12,11
749,3,14,11
749,3,9,14
749,3,12,0
749,3,9,0
749,13,4,10
749,13,4,11
749,13,2,10
749,13,2,11
750,7,8,12
750,13,7,0
750,13,7,8
750,13,4,0
750,13,4,8
750,11,7,12
750,11,10,7
750,14,8,12
750,14,4,8
750,2,4,0
750,2,4,10
750,2,7,0
750,2,10,7
750,6,11,10
750,6,11,12
750,6,14,12
750,6,14,4
750,9,4,10
750,9,6,10
750,9,6,4
751,8,3,12
751,15,9,5
751,7,9,5
751,7,8,5
751,2,8,12
751,2,15,12
751,2,15,9
751,0,15,5
751,4,15,12
751,4,0,3
751,4,0,15
751,13,2,8
751,13,7,9
751,13,7,8
751,11,0,5
751,11,0,3
751,11,8,5
751,11,8,3
751,16,3,12
751,16,4,12
751,16,4,3
751,14,2,9
751,14,13,9
751,14,13,2
752,15,9,3
752,14,12,11
752,1,9,3
752,16,12,11
752,7,14,12
752,13,14,15
752,13,7,14
752,13,1,12
752,13,7,12
752,17,14,11
752,17,14,15
752,17,15,9
752,6,1,12
752,6,1,9
752,4,16,11
752,4,17,11
752,4,17,9
752,10,16,12
752,10,6,12
752,10,6,9
752,10,4,9
752,10,4,16
752,2,1,3
752,2,13,1
752,2,15,3
752,2,13,15
753,3,1,2
753,6,3,2
753,6,1,7
753,6,3,1
753,5,1,7
753,0,5,2
753,0,5,7
753,0,6,2
753,0,6,7
753,4,1,2
753,4,5,2
753,4,5,1
754,4,1,15
754,4,0,15
754,4,1,5
754,8,1,15
754,8,6,1
754,11,1,5
754,11,6,1
754,14,0,15
754,14,8,15
754,16,14,0
754,12,11,5
754,12,11,6
754,12,16,5
754,12,8,6
754,12,14,8
754,12,16,14
754,9,16,5
754,9,16,0
754,9,4,5
754,9,4,0
755,3,4,9
755,5,14,8
755,13,10,9
755,13,4,9
755,13,4,14
755,7,14,8
755,7,10,8
755,11,10,8
755,11,10,9
755,11,3,9
755,11,4,15
755,11,3,4
755,6,4,15
755,6,5,8
755,6,4,14
755,6,5,14
755,1,7,14
755,1,7,10
755,1,13,14
755,1,13,10
755,0,6,8
755,0,11,8
755,0,11,15
755,2,6,15
755,2,0,15
755,2,0,6
756,1,5,8
756,3,5,8
756,3,1,8
756,6,5,7
756,6,1,5
756,6,2,7
756,6,1,2
756,0,5,7
756,0,3,5
756,4,0,3
756,4,1,2
756,4,3,1
756,4,2,7
756,4,0,7
757,2,0,1
757,5,2,8
757,5,2,0
757,7,1,8
757,7,0,1
757,7,5,8
757,7,5,0
757,3,1,8
757,3,2,8
757,3,2,1
758,2,4,3
758,2,8,3
758,7,5,4
758,7,5,8
758,7,4,3
758,7,8,3
758,9,2,4
758,9,5,0
758,9,5,4
758,6,2,8
758,6,5,0
758,6,5,8
758,6,9,0
758,6,9,2
759,5,8,4
759,5,1,4
759,2,8,0
759,2,1,0
759,2,8,4
759,2,1,4
759,3,8,0
759,3,5,8
759,6,1,0
759,6,5,1
759,7,3,0
759,7,6,0
759,7,3,5
759,7,6,5
760,5,3,12
760,5,3,4
760,5,6,4
760,2,8,12
760,2,3,8
760,7,3,4
760,7,3,8
760,7,6,4
760,7,6,8
760,14,5,12
760,14,5,6
760,14,8,12
760,14,6,8
760,0,3,12
760,0,2,12
760,0,2,3
761,8,13,3
761,0,10,6
761,2,13,3
761,2,0,10
761,9,10,6
761,14,8,3
761,14,8,7
761,14,9,10
761,4,0,6
761,4,8,13
761,4,2,13
761,4,2,0
761,1,2,3
761,1,2,10
761,1,14,3
761,1,14,10
761,5,8,7
761,11,14,7
761,11,14,9
761,11,5,7
761,11,5,9
761,12,9,6
761,12,5,9
761,12,5,8
761,12,4,6
761,12,4,8
762,12,1,0
762,12,10,0
762,11,12,2
762,11,12,1
762,13,12,2
762,13,12,10
762,6,13,10
762,3,6,9
762,3,1,0
762,3,9,1
762,3,10,0
762,3,6,10
762,8,13,2
762,8,6,13
762,8,6,9
762,8,11,2
762,8,9,1
762,8,11,1
763,6,5,0
763,6,3,0
763,2,6,5
763,2,6,3
763,4,5,0
763,7,3,5
763,7,2,5
763,7,2,3
763,8,3,5
763,8,4,5
763,8,3,0
763,8,4,0
764,6,10,8
764,7,10,8
764,7,11,8
764,3,6,8
764,9,11,10
764,9,7,10
764,2,11,8
764,2,3,8
764,2,3,11
764,0,6,10
764,0,3,6
764,0,11,10
764,0,3,11
764,4,7,11
764,4,9,11
764,4,9,7
765,0,11,8
765,1,0,8
765,1,2,8
765,1,2,6
765,10,6,5
765,10,1,6
765,10,1,0
765,4,11,8
765,4,2,8
765,4,2,11
765,7,2,6
765,7,2,11
765,7,6,5
765,7,11,5
765,9,10,5
765,9,10,0
765,9,11,5
765,9,0,11
766,1,12,11
766,7,10,11
766,7,1,11
766,8,12,11
766,8,10,11
766,8,10,12
766,2,10,6
766,2,10,12
766,3,1,12
766,9,10,6
766,9,7,10
766,9,3,6
766,9,7,1
766,9,3,1
766,5,2,12
766,5,3,12
766,5,2,6
766,5,3,6
767,7,6,2
767,7,5,2
767,8,6,2
767,8,5,1
767,8,5,2
767,9,3,6
767,9,8,1
767,9,8,6
767,10,5,1
767,10,9,1
767,10,9,3
767,10,7,5
767,0,7,6
767,0,3,6
767,0,10,7
767,0,10,3
768,10,2,4
768,10,2,9
768,6,10,9
768,3,2,4
768,5,10,4
768,5,6,10
768,1,3,9
768,1,5,4
768,1,6,9
768,1,5,6
768,8,2,9
768,8,3,9
768,8,3,2
768,0,3,4
768,0,1,4
768,0,1,3
769,4,2,3
769,0,6,10
769,0,6,3
769,8,6,10
769,8,2,6
769,8,4,2
769,5,6,3
769,5,2,3
769,5,2,6
769,1,0,10
769,1,0,4
769,1,8,10
769,1,8,4
769,11,4,3
769,11,0,3
769,11,0,4
770,8,9,11
770,10,6,5
770,3,8,9
770,3,10,7
770,3,10,8
770,1,6,11
770,1,6,5
770,1,9,11
770,1,5,9
770,2,8,11
770,2,10,8
770,2,6,11
770,2,10,6
770,0,10,7
770,0,10,5
770,0,3,7
770,0,5,9
770,4,3,9
770,4,0,9
770,4,0,3
771,11,6,2
771,4,9,5
771,4,9,6
771,8,11,5
771,8,11,6
771,8,4,5
771,8,4,6
771,12,9,5
771,3,11,5
771,3,12,5
771,7,12,2
771,7,12,9
771,7,6,2
771,7,9,6
771,10,12,2
771,10,3,12
771,10,11,2
771,10,3,11
772,12,14,13
772,12,8,13
772,5,14,6
772,5,14,13
772,0,12,14
772,10,8,6
772,10,12,8
772,7,8,6
772,7,5,6
772,3,5,13
772,1,10,6
772,1,14,6
772,1,0,14
772,1,0,12
772,1,10,12
772,2,7,8
772,2,7,5
772,2,3,8
772,2,3,5
772,4,8,13
772,4,3,13
772,4,3,8
773,7,4,9
773,7,4,10
773,1,11,9
773,1,10,11
773,1,7,9
773,1,7,10
773,5,4,9
773,5,4,11
773,3,10,11
773,3,4,11
773,3,4,10
773,8,11,9
773,8,5,9
773,8,5,11
774,7,6,4
774,0,6,1
774,0,7,1
774,0,7,6
774,5,1,4
774,5,6,4
774,5,6,1
774,2,1,4
774,2,7,4
774,2,7,1
775,10,1,12
775,3,1,12
775,3,1,6
775,7,10,12
775,9,1,6
775,9,10,1
775,2,3,12
775,2,3,14
775,2,7,12
775,2,7,10
775,13,3,6
775,11,9,6
775,11,9,10
775,11,13,6
775,5,10,14
775,5,2,14
775,5,2,10
775,8,3,14
775,8,13,3
775,8,11,13
775,8,10,14
775,8,11,10
776,5,6,7
776,5,6,2
776,9,10,7
776,9,5,7
776,8,10,7
776,8,6,7
776,8,6,10
776,4,10,2
776,4,6,2
776,3,10,2
776,3,9,10
776,3,5,2
776,3,9,5
776,11,6,10
776,11,4,10
776,11,4,6
777,6,2,0
777,11,6,0
777,8,6,12
777,8,6,2
777,8,5,0
777,8,2,0
777,3,5,0
777,13,6,12
777,13,11,6
777,13,4,12
777,1,8,12
777,1,8,5
777,1,4,12
777,14,11,0
777,14,3,0
777,14,3,11
777,9,3,11
777,9,1,5
777,9,1,4
777,9,13,11
777,9,13,4
777,7,3,5
777,7,9,5
777,7,9,3
778,2,11,5
778,9,11,1
778,9,2,1
778,9,2,0
778,4,11,5
778,4,9,11
778,4,9,0
778,3,11,1
778,3,2,11
778,10,4,0
778,7,2,1
778,7,3,1
778,7,3,2
778,12,2,0
778,12,10,0
778,12,2,5
778,12,4,5
778,12,10,4
779,14,9,12
779,15,9,12
779,2,14,12
779,2,14,9
779,5,15,9
779,0,2,6
779,0,2,9
779,0,5,6
779,0,5,9
779,11,10,12
779,11,10,15
779,4,2,12
779,4,10,12
779,8,2,6
779,8,10,6
779,8,4,2
779,8,4,10
779,7,10,6
779,7,5,6
779,7,10,15
779,7,5,15
779,13,15,12
779,13,11,12
779,13,11,15
780,0,10,9
780,0,7,9
780,0,7,4
780,2,10,9
780,3,0,4
780,3,0,10
780,3,5,4
780,1,2,10
780,1,2,9
780,1,3,10
780,1,3,5
780,1,7,9
780,1,7,6
780,8,7,6
780,8,1,6
780,8,1,5
780,8,7,4
780,8,5,4
781,7,10,0
781,4,3,0
781,9,3,0
781,9,7,0
781,12,3,1
781,12,7,1
781,2,3,1
781,2,4,3
781,11,9,3
781,11,9,7
781,11,12,3
781,11,12,7
781,6,10,0
781,6,4,0
781,8,2,4
781,8,6,4
781,8,6,10
781,8,2,1
781,8,7,1
781,8,7,10
782,2,3,7
782,5,2,7
782,5,2,6
782,8,3,7
782,8,1,7
782,8,1,3
782,4,5,6
782,4,1,7
782,4,5,7
782,0,4,6
782,0,4,1
782,0,2,6
782,0,2,3
782,0,1,3
783,7,3,2
783,1,3,10
783,5,4,10
783,5,7,4
783,5,3,10
783,5,7,3
783,8,7,2
783,6,3,2
783,6,1,3
783,9,7,4
783,9,8,7
783,9,8,2
783,0,9,4
783,0,4,10
783,0,6,2
783,0,9,2
783,0,1,10
783,0,6,1
784,11,8,9
784,11,10,7
784,11,10,9
784,6,10,9
784,6,10,12
784,6,8,9
784,6,8,12
784,3,11,7
784,3,11,8
784,3,1,7
784,3,8,12
784,3,1,12
784,5,1,12
784,5,10,7
784,5,1,7
784,4,10,12
784,4,5,12
784,4,5,10
785,9,10,6
785,8,9,6
785,4,5,7
785,4,10,7
785,1,10,7
785,1,9,10
785,1,8,7
785,1,8,9
785,0,4,5
785,0,10,6
785,0,4,10
785,3,5,7
785,3,8,7
785,3,0,5
785,3,8,6
785,3,0,6
786,16,12,17
786,7,11,5
786,7,11,12
786,14,12,17
786,6,16,5
786,6,11,5
786,15,16,12
786,15,7,12
786,15,16,5
786,15,7,5
786,4,11,12
786,8,16,17
786,8,6,16
786,2,14,12
786,2,4,12
786,2,4,14
786,1,6,11
786,1,8,6
786,1,8,17
786,1,14,17
786,1,4,11
786,1,4,14
787,2,5,1
787,4,8,7
787,4,8,5
787,4,2,7
787,4,2,5
787,3,2,7
787,3,2,1
787,3,8,7
787,0,3,1
787,0,3,8
787,0,5,1
787,0,8,5
788,2,7,4
788,5,7,4
788,8,7,6
788,8,2,6
788,8,2,7
788,1,7,6
788,1,5,7
788,1,9,6
788,1,5,4
788,3,2,6
788,3,9,6
788,3,2,4
788,3,1,4
788,3,1,9
789,5,1,12
789,5,14,12
789,11,1,12
789,11,0,12
789,11,0,1
789,4,1,8
789,4,0,1
789,10,7,5
789,10,7,8
789,2,4,0
789,2,4,8
789,2,7,8
789,2,14,12
789,2,0,12
789,2,5,14
789,2,7,5
789,3,5,1
789,3,10,5
789,3,1,8
789,3,10,8
790,5,8,1
790,6,8,3
790,6,0,3
790,6,0,4
790,2,0,1
790,2,0,4
790,2,8,1
790,2,6,4
790,2,6,8
790,7,5,1
790,7,0,1
790,7,0,3
790,7,8,3
790,7,5,8
791,5,7,12
791,6,7,12
791,8,5,7
791,14,8,2
791,14,8,5
791,0,7,2
791,0,8,2
791,0,8,7
791,10,14,2
791,10,7,2
791,1,6,12
791,1,5,12
791,1,14,5
791,3,6,7
791,3,10,7
791,3,10,6
791,13,10,14
791,13,1,14
791,13,10,6
791,13,1,6
792,7,9,14
792,7,9,6
792,2,7,14
792,2,7,4
792,3,7,6
792,3,7,4
792,13,9,6
792,8,11,4
792,8,2,4
792,8,11,14
792,8,2,14
792,1,13,6
792,1,13,11
792,1,3,6
792,1,11,4
792,1,3,4
792,5,13,9
792,5,13,11
792,5,9,14
792,5,11,14
793,14,1,5
793,2,11,6
793,2,1,6
793,2,14,1
793,13,1,6
793,13,12,6
793,4,1,5
793,4,13,1
793,4,13,12
793,3,2,11
793,3,2,14
793,3,14,5
793,10,4,12
793,10,11,6
793,10,12,6
793,10,4,5
793,10,3,5
793,10,3,11
794,14,0,2
794,9,14,0
794,5,1,4
794,12,1,4
794,12,9,4
794,12,9,14
794,12,15,2
794,12,15,1
794,8,5,4
794,8,9,4
794,6,8,5
794,6,9,0
794,6,8,9
794,7,0,2
794,7,15,2
794,3,15,1
794,3,6,0
794,3,7,0
794,3,7,15
794,3,5,1
794,3,6,5
794,13,14,2
794,13,12,2
794,13,12,14
795,1,9,3
795,1,12,3
795,1,12,9
795,7,12,3
795,7,6,3
795,7,6,10
795,7,12,4
795,7,8,4
795,7,8,10
795,5,8,9
795,5,12,9
795,5,12,4
795,0,8,10
795,0,6,10
795,0,8,9
795,0,9,3
795,0,6,3
795,11,8,4
795,11,5,4
795,11,5,8
796,12,5,6
796,7,11,9
796,7,5,11
796,7,12,9
796,7,12,5
796,8,5,6
796,8,5,11
796,3,12,6
796,3,14,12
796,13,15,11
796,13,8,11
796,13,8,6
796,13,3,6
796,2,4,15
796,2,11,9
796,2,15,11
796,2,12,9
796,2,4,12
796,0,13,15
796,0,4,15
796,0,3,14
796,0,13,3
796,0,4,12
796,0,14,12
797,7,4,8
797,5,3,8
797,5,7,8
797,5,7,11
797,6,3,8
797,6,3,4
797,2,3,4
797,2,7,11
797,2,7,4
797,1,5,11
797,1,5,3
797,1,2,11
797,1,2,3
797,9,4,8
797,9,6,8
797,9,6,4
798,8,10,6
798,11,10,5
798,11,8,10
798,12,10,6
798,4,10,5
798,9,11,8
798,9,11,5
798,9,4,5
798,0,4,2
798,0,2,6
798,0,12,6
798,0,12,10
798,0,4,10
798,3,9,8
798,3,8,6
798,3,2,6
798,3,4,2
798,3,9,4
799,3,6,0
799,3,6,2
799,5,7,0
799,5,6,0
799,5,6,7
799,8,6,2
799,8,6,7
799,8,10,1
799,8,10,7
799,4,3,2
799,4,8,1
799,4,8,2
799,4,10,1
799,9,4,10
799,9,4,3
799,9,3,0
799,9,7,0
799,9,10,7
800,10,11,6
800,10,2,11
800,12,11,6
800,12,2,11
800,4,12,6
800,4,12,2
800,4,7,6
800,1,10,6
800,8,10,2
800,8,7,10
800,8,4,2
800,8,4,7
800,0,7,10
800,0,1,10
800,0,7,6
800,0,1,6
801,2,5,0
801,10,8,0
801,10,8,1
801,10,2,0
801,10,2,1
801,7,8,0
801,7,5,0
801,3,8,1
801,3,7,1
801,3,7,8
801,6,2,5
801,6,7,5
801,6,2,1
801,6,7,1
802,2,4,8
802,6,4,8
802,3,4,11
802,3,2,11
802,3,2,4
802,10,2,11
802,10,7,2
802,5,2,8
802,5,7,2
802,12,10,11
802,12,4,11
802,12,6,4
802,9,5,7
802,9,10,7
802,9,6,8
802,9,5,8
802,9,12,6
802,9,12,10
803,5,7,0
803,5,7,3
803,1,2,0
803,1,7,0
803,1,2,3
803,1,7,3
803,8,2,0
803,8,5,0
803,8,5,2
803,6,2,3
803,6,5,3
803,6,5,2
804,0,2,10
804,11,2,10
804,11,2,8
804,6,2,8
804,6,0,2
804,7,11,8
804,7,6,8
804,9,6,0
804,9,7,0
804,9,7,6
804,1,11,10
804,1,7,11
804,1,0,10
804,1,7,0
805,2,6,0
805,2,14,9
805,2,14,0
805,7,2,9
805,7,2,6
805,1,14,9
805,1,11,0
805,8,11,0
805,8,7,6
805,8,7,11
805,10,1,9
805,10,1,11
805,10,7,9
805,10,7,11
805,13,14,0
805,13,1,0
805,13,1,14
805,3,6,0
805,3,8,0
805,3,8,6
806,2,8,13
806,2,8,7
806,0,8,13
806,0,12,8
806,3,12,7
806,3,12,8
806,5,2,7
806,5,12,7
806,9,8,7
806,9,3,7
806,9,3,8
806,14,2,13
806,14,5,2
806,1,5,12
806,1,0,13
806,1,0,12
806,1,14,13
806,1,14,5
807,1,6,11
807,3,0,6
807,7,6,12
807,7,0,6
807,7,5,0
807,15,6,12
807,15,1,12
807,15,1,6
807,9,5,0
807,10,1,11
807,4,1,12
807,4,7,12
807,4,7,5
807,4,10,1
807,14,6,11
807,14,3,11
807,14,3,6
807,13,10,11
807,13,4,10
807,13,4,5
807,13,9,5
807,13,9,0
807,2,3,11
807,2,13,11
807,2,3,0
807,2,13,0
808,0,9,4
808,0,9,1
808,0,10,1
808,8,9,4
808,8,9,3
808,6,10,1
808,6,10,3
808,6,9,1
808,6,9,3
808,2,0,4
808,2,0,10
808,2,8,4
808,2,10,3
808,2,8,3
809,6,1,3
809,2,6,3
809,9,1,3
809,9,1,4
809,9,2,3
809,9,2,4
809,5,1,4
809,5,6,1
809,7,2,4
809,7,2,6
809,7,5,4
809,7,5,6
810,3,4,1
810,3,4,2
810,8,12,4
810,9,4,2
810,9,12,2
810,9,12,4
810,11,10,2
810,11,12,2
810,5,3,1
810,5,3,10
810,5,8,1
810,5,11,10
810,5,8,12
810,5,11,12
810,14,10,2
810,14,3,2
810,14,3,10
810,13,4,1
810,13,8,1
810,13,8,4
811,4,1,6
811,5,8,6
811,5,8,3
811,7,3,2
811,7,8,3
811,7,4,2
811,7,8,6
