polygon-label,a,b,c
1095,1,10,7
1095,1,6,12
1095,1,10,12
1095,11,13,12
1095,11,4,12
1095,11,9,5
1095,11,9,13
1095,11,0,5
1095,11,4,0
1095,15,10,12
1095,15,4,12
1095,15,4,0
1095,2,15,0
1095,2,15,10
1095,2,7,0
1095,2,10,7
1096,8,9,0
1096,8,4,9
1096,3,4,0
1096,5,9,0
1096,5,4,0
1096,5,4,9
1096,2,8,4
1096,2,3,4
1096,2,8,0
1096,2,3,0
1097,3,10,0
1097,3,10,7
1097,12,3,7
1097,12,3,6
1097,12,10,7
1097,12,10,6
1097,2,3,0
1097,11,10,0
1097,11,1,10
1097,11,2,1
1097,5,10,6
1097,5,1,10
1097,9,2,0
1097,9,11,0
1097,9,11,2
1097,4,5,6
1097,4,5,1
1097,4,2,1
1097,4,3,6
1097,4,2,3
1098,7,15,8
1098,12,2,3
1098,12,7,8
1098,12,7,3
1098,10,12,8
1098,10,12,2
1098,14,1,13
1098,14,15,13
1098,14,6,15
1098,4,7,15
1098,4,15,13
1098,4,1,13
1098,4,7,3
1098,4,1,3
1098,11,1,3
1098,11,14,1
1098,11,2,3
1098,11,14,2
1098,5,14,6
1098,5,6,15
1098,5,10,2
1098,5,14,2
1098,5,15,8
1098,5,10,8
1099,7,0,3
1099,7,8,3
1099,5,0,11
1099,5,4,11
1099,5,0,3
1099,5,8,3
1099,1,4,11
1099,1,7,11
1099,1,7,8
1099,1,5,4
1099,1,5,8
1099,10,0,11
1099,10,7,11
1099,2,7,0
1099,2,10,0
1099,2,10,7
1100,4,5,6
1100,0,2,6
1100,0,4,6
1100,1,5,6
1100,1,2,6
1100,8,4,5
1100,8,1,5
1100,7,1,2
1100,7,0,2
1100,7,0,4
1100,7,8,4
1100,7,8,1
1101,9,7,3
1101,9,8,3
1101,5,7,3
1101,6,8,7
1101,6,9,7
1101,6,9,8
1101,2,8,3
1101,2,5,3
1101,2,5,8
1101,0,8,7
1101,0,5,7
1101,0,5,8
1102,1,4,0
1102,13,4,11
1102,13,1,4
1102,7,4,0
1102,7,8,0
1102,10,4,11
1102,10,8,11
1102,12,1,0
1102,12,8,0
1102,3,10,4
1102,5,8,11
1102,5,12,8
1102,9,13,1
1102,9,12,1
1102,2,10,8
1102,2,3,10
1102,2,7,8
1102,2,7,4
1102,2,3,4
1102,6,5,12
1102,6,9,12
1102,6,5,11
1102,6,13,11
1102,6,9,13
1103,12,8,13
1103,7,4,3
1103,7,12,13
1103,7,12,3
1103,0,4,3
1103,0,12,3
1103,0,12,8
1103,0,10,8
1103,0,10,4
1103,2,7,13
1103,2,7,4
1103,2,10,4
1103,6,10,8
1103,6,2,10
1103,6,8,13
1103,6,2,13
1104,0,14,1
1104,3,4,7
1104,3,0,14
1104,13,0,1
1104,2,4,7
1104,2,13,6
1104,5,3,14
1104,5,3,4
1104,9,4,1
1104,9,13,1
1104,9,2,4
1104,9,2,13
1104,12,2,6
1104,12,13,6
1104,12,13,0
1104,12,2,7
1104,11,4,1
1104,11,5,4
1104,11,14,1
1104,11,5,14
1104,8,3,0
1104,8,12,0
1104,8,3,7
1104,8,12,7
1105,8,3,5
1105,0,6,5
1105,0,6,9
1105,0,8,5
1105,0,8,9
1105,2,6,9
1105,2,8,3
1105,7,3,5
1105,7,2,3
1105,7,6,5
1105,7,2,6
1105,1,8,9
1105,1,2,9
1105,1,2,8
1106,10,1,4
1106,8,10,1
1106,13,10,4
1106,12,5,2
1106,12,13,2
1106,0,1,4
1106,3,8,10
1106,3,13,10
1106,3,8,2
1106,3,13,2
1106,7,0,4
1106,7,13,4
1106,7,12,13
1106,6,8,2
1106,6,5,2
1106,6,8,1
1106,6,0,1
1106,14,7,0
1106,14,6,5
1106,14,6,0
1106,14,12,5
1106,14,7,12
1107,6,0,10
1107,6,5,10
1107,8,0,4
1107,8,0,10
1107,1,5,4
1107,1,5,10
1107,1,8,4
1107,1,8,10
1107,12,0,4
1107,2,5,4
1107,2,12,4
1107,2,12,5
1107,7,6,5
1107,7,12,5
1107,7,6,0
1107,7,12,0
1108,10,5,11
1108,6,8,2
1108,6,5,2
1108,6,5,11
1108,4,5,2
1108,4,10,5
1108,4,10,7
1108,4,8,2
1108,4,8,7
1108,0,7,11
1108,0,10,11
1108,0,10,7
1108,3,8,7
1108,3,6,8
1108,3,7,11
1108,3,6,11
1109,4,7,12
1109,5,3,12
1109,0,4,12
1109,0,3,12
1109,0,3,4
1109,2,3,13
1109,2,3,4
1109,2,4,7
1109,8,7,12
1109,8,5,12
1109,8,5,7
1109,1,11,5
1109,1,3,13
1109,1,5,3
1109,9,5,7
1109,9,11,5
1109,9,1,7
1109,9,1,11
1109,10,1,13
1109,10,1,7
1109,10,2,13
1109,10,2,7
1110,4,2,7
1110,4,9,7
1110,8,2,3
1110,8,2,7
1110,8,9,3
1110,8,9,7
1110,6,4,9
1110,6,2,3
1110,6,4,2
1110,1,9,3
1110,1,6,3
1110,1,6,9
1111,5,6,1
1111,5,2,1
1111,5,6,4
1111,3,6,4
1111,0,5,4
1111,0,3,4
1111,0,3,2
1111,7,2,1
1111,7,3,2
1111,7,6,1
1111,7,3,6
1111,8,5,2
1111,8,0,2
1111,8,0,5
1112,7,4,5
1112,3,7,5
1112,10,3,5
1112,10,3,0
1112,8,7,4
1112,8,3,0
1112,8,3,7
1112,9,4,5
1112,9,10,5
1112,9,10,4
1112,1,10,0
1112,1,10,4
1112,6,8,4
1112,6,8,0
1112,2,1,4
1112,2,6,4
1112,2,1,0
1112,2,6,0
1113,6,0,9
1113,11,3,0
1113,12,0,9
1113,12,3,0
1113,1,6,5
1113,1,6,0
1113,1,11,5
1113,1,11,0
1113,13,11,5
1113,13,11,10
1113,15,11,10
1113,15,11,3
1113,15,12,3
1113,7,6,9
1113,7,6,5
1113,7,13,5
1113,4,7,13
1113,4,13,10
1113,4,15,10
1113,4,15,12
1113,2,7,9
1113,2,4,7
1113,2,12,9
1113,2,4,12
1114,11,1,13
1114,2,0,1
1114,6,2,4
1114,6,2,1
1114,6,11,4
1114,6,11,1
1114,12,1,13
1114,12,9,13
1114,12,9,1
1114,8,0,1
1114,8,9,1
1114,8,9,13
1114,3,11,4
1114,3,5,11
1114,10,5,0
1114,10,8,0
1114,10,8,13
1114,10,11,13
1114,10,5,11
1114,14,5,0
1114,14,3,5
1114,14,3,4
1114,14,2,4
1114,14,2,0
1115,3,2,0
1115,3,5,1
1115,3,5,2
1115,8,5,1
1115,8,2,0
1115,8,5,2
1115,4,3,1
1115,4,3,0
1115,6,8,0
1115,6,4,0
1115,6,8,1
1115,6,4,1
1116,0,9,7
1116,0,9,2
1116,3,4,9
1116,3,9,2
1116,11,9,7
1116,11,4,7
1116,11,4,9
1116,13,8,7
1116,13,4,12
1116,13,4,7
1116,15,8,2
1116,15,0,2
1116,15,8,7
1116,15,6,7
1116,1,2,12
1116,1,3,2
1116,1,4,12
1116,1,3,4
1116,10,13,12
1116,10,13,8
1116,10,2,12
1116,10,8,2
1116,14,15,0
1116,14,15,6
1116,14,0,7
1116,14,6,7
1117,4,5,13
1117,4,9,13
1117,2,9,5
1117,10,9,13
1117,10,9,5
1117,7,4,0
1117,7,4,9
1117,7,2,0
1117,7,2,9
1117,3,2,0
1117,3,4,0
1117,3,4,5
1117,6,5,13
1117,6,10,13
1117,6,10,5
1117,1,3,5
1117,1,3,2
1117,11,2,5
1117,11,1,5
1117,11,1,2
1118,1,4,0
1118,1,4,7
1118,3,4,0
1118,3,1,0
1118,5,4,7
1118,5,3,4
1118,5,1,7
1118,5,3,1
1119,9,5,1
1119,7,5,1
1119,10,9,4
1119,2,7,4
1119,2,9,4
1119,2,9,1
1119,0,9,5
1119,0,10,5
1119,0,10,9
1119,6,7,5
1119,6,10,5
1119,6,7,4
1119,6,10,4
1119,3,7,1
1119,3,2,1
1119,3,2,7
1120,3,6,8
1120,1,4,5
1120,1,6,8
1120,1,6,5
1120,7,4,5
1120,7,3,4
1120,0,1,8
1120,0,1,4
1120,0,3,8
1120,0,3,4
1120,2,6,5
1120,2,7,5
1120,2,3,6
1120,2,7,3
1121,1,10,3
1121,2,10,8
1121,9,6,3
1121,9,1,3
1121,9,1,6
1121,7,1,6
1121,7,10,8
1121,7,1,10
1121,5,10,3
1121,5,2,10
1121,5,6,3
1121,5,2,6
1121,4,2,6
1121,4,2,8
1121,0,7,6
1121,0,4,6
1121,0,7,8
1121,0,4,8
1122,12,5,11
1122,7,5,11
1122,7,5,4
1122,6,2,12
1122,6,7,11
1122,6,7,2
1122,1,2,4
1122,1,2,12
1122,1,5,4
1122,1,12,5
1122,9,2,4
1122,9,7,4
1122,9,7,2
1122,0,12,11
1122,0,6,11
1122,0,6,12
1123,4,1,0
1123,5,4,1
1123,10,1,0
1123,10,12,1
1123,8,12,15
1123,8,12,1
1123,8,5,15
1123,8,5,1
1123,2,4,0
1123,2,10,0
1123,7,12,15
1123,6,4,14
1123,6,5,4
1123,6,5,15
1123,6,7,15
1123,6,7,14
1123,11,7,12
1123,11,10,12
1123,11,2,10
1123,11,7,14
1123,11,4,14
1123,11,2,4
1124,4,1,14
1124,7,1,14
1124,10,7,14
1124,10,7,12
1124,10,4,14
1124,10,4,12
1124,5,4,13
1124,9,1,13
1124,9,8,1
1124,9,4,13
1124,3,4,1
1124,3,8,1
1124,3,9,4
1124,3,9,8
1124,2,5,13
1124,2,5,7
1124,2,1,13
1124,2,7,1
1124,6,5,7
1124,11,7,12
1124,11,6,7
1124,11,6,5
1124,11,4,12
1124,11,5,4
1125,11,13,9
1125,0,13,9
1125,0,5,13
1125,2,8,9
1125,2,11,9
1125,2,11,8
1125,3,11,13
1125,3,11,8
1125,3,6,13
1125,3,6,8
1125,10,8,9
1125,10,0,9
1125,10,0,5
1125,4,6,8
1125,4,5,13
1125,4,6,13
1125,1,10,5
1125,1,10,8
1125,7,1,5
1125,7,1,8
1125,7,4,5
1125,7,4,8
1126,8,4,10
1126,3,4,2
1126,3,4,10
1126,6,4,2
1126,6,8,4
1126,6,7,2
1126,6,7,8
1126,5,8,10
1126,5,7,8
1126,5,3,2
1126,5,7,2
1126,1,3,10
1126,1,5,10
1126,1,5,3
1127,6,8,0
1127,2,1,0
1127,2,9,1
1127,4,1,11
1127,4,9,1
1127,10,1,0
1127,10,6,0
1127,5,8,11
1127,5,4,11
1127,5,4,9
1127,3,6,8
1127,3,10,6
1127,3,10,1
1127,3,1,11
1127,3,8,11
1127,7,5,8
1127,7,5,9
1127,7,2,9
1127,7,8,0
1127,7,2,0
1128,12,11,9
1128,5,11,9
1128,2,12,9
1128,2,11,4
1128,2,12,11
1128,8,11,4
1128,8,5,11
1128,3,8,4
1128,0,2,9
1128,0,5,9
1128,0,2,4
1128,0,3,4
1128,0,8,5
1128,0,3,8
1129,4,11,12
1129,4,2,8
1129,4,2,12
1129,7,2,8
1129,7,9,8
1129,7,9,2
1129,6,11,12
1129,6,9,2
1129,6,1,11
1129,6,1,9
1129,3,9,8
1129,3,1,8
1129,3,1,9
1129,10,4,11
1129,10,1,11
1129,10,4,8
1129,10,1,8
1129,5,2,12
1129,5,6,12
1129,5,6,2
1130,3,4,9
1130,0,4,9
1130,0,5,9
1130,0,5,6
1130,2,5,9
1130,2,3,9
1130,2,3,5
1130,1,3,4
1130,1,5,6
1130,1,3,5
1130,8,0,4
1130,8,1,4
1130,8,0,6
1130,8,1,6
1131,1,4,0
1131,1,4,8
1131,1,2,8
1131,3,2,8
1131,6,4,8
1131,6,3,8
1131,6,4,0
1131,6,3,0
1131,7,3,0
1131,7,3,2
1131,5,7,0
1131,5,7,2
1131,5,1,0
1131,5,1,2
1132,9,1,10
1132,9,11,7
1132,4,11,7
1132,4,2,11
1132,4,1,7
1132,4,2,1
1132,12,2,1
1132,3,1,7
1132,3,9,7
1132,3,9,1
1132,6,9,10
1132,6,9,11
1132,8,1,10
1132,8,12,10
1132,8,12,1
1132,0,2,11
1132,0,12,2
1132,0,12,10
1132,0,6,10
1132,0,6,11
1133,4,3,9
1133,4,11,13
1133,12,3,9
1133,12,5,9
1133,12,11,5
1133,1,5,9
1133,1,11,9
1133,1,11,5
1133,2,3,13
1133,2,4,13
1133,2,4,3
1133,7,11,9
1133,7,4,9
1133,7,4,11
1133,10,11,13
1133,10,12,11
1133,10,3,13
1133,10,12,3
1134,0,3,1
1134,4,3,1
1134,6,9,5
1134,6,4,9
1134,6,4,3
1134,11,0,3
1134,11,6,5
1134,11,6,3
1134,2,8,9
1134,2,4,1
1134,2,4,9
1134,2,0,1
1134,2,8,0
1134,10,9,5
1134,10,8,9
1134,7,8,0
1134,7,10,8
1134,7,10,5
1134,7,11,5
1134,7,11,0
1135,5,8,4
1135,6,5,8
1135,7,8,4
1135,7,6,4
1135,3,5,4
1135,3,6,4
1135,3,6,5
1135,1,6,8
1135,1,7,8
1135,0,7,6
1135,0,1,6
1135,0,1,7
1136,8,7,9
1136,1,8,9
1136,0,7,9
1136,0,1,2
1136,0,1,9
1136,6,0,7
1136,3,1,2
1136,3,1,8
1136,3,6,2
1136,3,8,7
1136,3,6,7
1136,10,0,2
1136,10,6,2
1136,10,6,0
1137,7,6,9
1137,1,6,9
1137,5,7,9
1137,8,7,6
1137,11,1,9
1137,11,5,9
1137,0,5,7
1137,0,8,7
1137,12,1,6
1137,12,8,6
1137,2,0,5
1137,2,11,1
1137,2,11,5
1137,13,0,8
1137,13,12,1
1137,13,12,8
1137,13,2,1
1137,13,2,0
1138,4,6,3
1138,4,5,3
1138,4,5,8
1138,0,7,6
1138,2,4,8
1138,2,4,6
1138,2,0,8
1138,2,0,6
1138,1,0,7
1138,1,5,3
1138,1,5,8
1138,1,0,8
1138,1,6,3
1138,1,7,6
1139,5,10,12
1139,9,5,1
1139,9,5,10
1139,11,9,1
1139,4,10,12
1139,4,9,10
1139,7,11,12
1139,7,11,9
1139,3,5,12
1139,3,11,12
1139,3,5,1
1139,3,11,1
1139,6,4,9
1139,6,7,9
1139,6,4,12
1139,6,7,12
1140,7,1,13
1140,11,7,2
1140,6,1,13
1140,6,1,2
1140,5,1,2
1140,5,11,2
1140,4,6,13
1140,12,7,2
1140,12,4,6
1140,12,7,13
1140,12,4,13
1140,0,6,2
1140,0,12,2
1140,0,12,6
1140,10,3,7
1140,10,3,5
1140,10,7,1
1140,10,5,1
1140,9,5,11
1140,9,3,5
1140,9,11,7
1140,9,3,7
1141,12,2,9
1141,12,5,3
1141,12,2,3
1141,0,2,3
1141,11,5,9
1141,11,12,5
1141,1,5,9
1141,1,0,9
1141,1,0,5
1141,7,5,3
1141,7,0,3
1141,7,0,5
1141,8,2,9
1141,8,0,9
1141,8,0,2
1141,10,12,9
1141,10,11,9
1141,10,11,12
1142,2,3,9
1142,6,9,1
1142,6,2,9
1142,10,9,1
1142,10,3,1
1142,8,6,1
1142,8,3,1
1142,5,3,9
1142,5,10,9
1142,5,10,3
1142,0,6,2
1142,0,8,6
1142,0,2,3
1142,0,8,3
1143,4,13,0
1143,5,13,9
1143,5,4,13
1143,6,4,0
1143,7,11,9
1143,7,5,9
1143,7,5,4
1143,7,6,4
1143,7,6,11
1143,1,13,9
1143,1,3,9
1143,2,11,9
1143,2,3,9
1143,2,3,0
1143,2,6,0
1143,2,6,11
1143,12,13,0
1143,12,8,13
1143,12,3,0
1143,12,8,3
1143,10,8,3
1143,10,1,3
1143,10,8,13
1143,10,1,13
1144,8,7,2
1144,10,7,2
1144,10,5,2
1144,10,5,7
1144,4,8,2
1144,4,8,6
1144,4,1,6
1144,4,1,5
1144,3,1,6
1144,3,8,6
1144,3,8,7
1144,3,5,7
1144,3,1,5
1144,0,5,2
1144,0,4,2
1144,0,4,5
1145,1,3,10
1145,6,1,0
1145,6,1,10
1145,8,3,0
1145,8,1,0
1145,8,1,3
1145,4,3,0
1145,4,6,0
1145,9,3,10
1145,9,6,10
1145,9,4,3
1145,9,4,6
1146,2,0,5
1146,7,0,8
1146,7,2,8
1146,7,2,0
1146,1,2,8
1146,1,2,5
1146,6,0,5
1146,6,3,0
1146,6,1,5
1146,6,1,3
1146,4,3,0
1146,4,1,3
1146,4,0,8
1146,4,1,8
1147,3,8,9
1147,2,1,9
1147,10,8,9
1147,10,8,4
1147,10,2,9
1147,10,4,1
1147,10,2,1
1147,11,8,4
1147,11,1,7
1147,11,4,1
1147,11,3,8
1147,5,1,7
1147,0,5,7
1147,0,5,3
1147,0,11,7
1147,0,11,3
1147,6,5,1
1147,6,5,3
1147,6,1,9
1147,6,3,9
1148,5,13,12
1148,10,9,13
1148,1,13,12
1148,1,9,13
1148,6,1,9
1148,6,1,12
1148,2,5,13
1148,2,10,13
1148,2,5,8
1148,3,10,9
1148,3,2,8
1148,3,2,10
1148,0,5,8
1148,0,5,12
1148,0,6,12
1148,7,0,8
1148,7,0,6
1148,7,3,8
1148,7,6,9
1148,7,3,9
1149,7,8,4
1149,6,7,4
1149,2,8,5
1149,2,6,5
1149,2,8,4
1149,9,6,5
1149,9,6,7
1149,1,6,4
1149,1,2,4
1149,1,2,6
1149,0,9,5
1149,0,9,7
1149,0,8,5
1149,0,7,8
1150,4,0,5
1150,4,0,6
1150,8,7,5
1150,8,0,5
1150,8,6,7
1150,8,0,6
1150,1,6,7
1150,1,4,6
1150,1,7,5
1150,1,4,5
1151,13,4,14
1151,13,3,14
1151,7,4,0
1151,8,4,0
1151,8,13,4
1151,11,4,14
1151,11,7,4
1151,12,8,0
1151,12,13,3
1151,12,8,13
1151,10,11,14
1151,10,11,7
1151,10,3,14
1151,10,9,3
1151,5,10,7
1151,5,10,9
1151,5,7,0
1151,5,12,0
1151,5,9,3
1151,5,12,3
1152,3,15,6
1152,4,9,2
1152,4,3,2
1152,14,15,6
1152,14,15,9
1152,8,3,2
1152,8,9,2
1152,8,15,9
1152,1,4,9
1152,1,14,6
1152,1,14,9
1152,11,3,15
1152,11,8,15
1152,11,8,3
1152,5,1,6
1152,5,1,4
1152,5,3,6
1152,5,4,3
1153,3,0,7
1153,2,3,5
1153,2,3,7
1153,9,2,5
1153,6,3,5
1153,6,3,0
1153,6,9,5
1153,6,9,0
1153,1,0,7
1153,1,9,0
1153,1,2,7
1153,1,9,2
1154,0,5,2
1154,4,10,2
1154,4,5,2
1154,6,0,2
1154,11,10,3
1154,11,6,0
1154,11,10,2
1154,11,6,2
1154,7,4,10
1154,7,4,5
1154,7,10,3
1154,7,5,3
1154,9,11,3
1154,9,11,0
1154,9,5,3
1154,9,0,5
1155,0,9,10
1155,0,7,10
1155,8,2,9
1155,8,7,10
1155,8,7,2
1155,6,2,11
1155,6,7,2
1155,5,0,9
1155,5,2,11
1155,5,2,9
1155,4,9,10
1155,4,8,10
1155,4,8,9
1155,3,0,7
1155,3,6,7
1155,3,6,11
1155,3,5,11
1155,3,5,0
1156,7,5,9
1156,7,5,3
1156,7,1,3
1156,6,5,9
1156,4,7,9
1156,4,7,1
1156,4,6,9
1156,4,6,1
1156,0,6,1
1156,0,6,5
1156,8,1,3
1156,8,0,1
1156,8,5,3
1156,8,0,5
1157,9,5,6
1157,9,5,2
1157,4,5,6
1157,4,5,2
1157,1,9,2
1157,1,4,2
1157,0,4,6
1157,0,1,4
1157,3,0,6
1157,3,0,1
1157,3,9,6
1157,3,1,9
1158,6,3,8
1158,6,3,2
1158,9,3,8
1158,9,0,8
1158,5,1,2
1158,5,1,0
1158,10,6,2
1158,10,1,2
1158,10,6,8
1158,10,0,8
1158,10,1,0
1158,12,9,3
1158,12,9,0
1158,12,5,3
1158,12,5,0
1158,7,3,2
1158,7,5,2
1158,7,5,3
1159,9,10,1
1159,2,6,10
1159,2,9,7
1159,2,9,10
1159,5,10,1
1159,5,6,1
1159,5,6,10
1159,0,9,1
1159,0,6,1
1159,0,9,7
1159,0,6,7
1159,3,2,7
1159,3,2,6
1159,8,6,7
1159,8,3,7
1159,8,3,6
1160,9,1,3
1160,9,8,3
1160,11,8,0
1160,12,11,1
1160,5,8,0
1160,5,9,8
1160,5,9,1
1160,5,12,1
1160,6,1,3
1160,6,11,1
1160,6,8,3
1160,6,11,8
1160,2,11,0
1160,2,12,11
1160,2,5,0
1160,2,5,12
1161,11,4,8
1161,11,4,9
1161,5,4,8
1161,5,4,9
1161,5,1,9
1161,7,11,1
1161,2,1,9
1161,2,11,9
1161,2,11,1
1161,3,5,8
1161,3,5,1
1161,0,7,1
1161,0,3,1
1161,0,3,8
1161,0,11,8
1161,0,7,11
1162,5,13,7
1162,1,13,7
1162,4,5,0
1162,3,1,13
1162,12,5,0
1162,12,3,0
1162,12,3,1
1162,12,1,7
1162,6,5,13
1162,6,4,13
1162,6,4,5
1162,2,3,0
1162,2,3,13
1162,2,4,0
1162,2,4,13
1162,8,5,7
1162,8,12,7
1162,8,12,5
1163,4,1,8
1163,4,1,2
1163,9,4,2
1163,7,1,8
1163,7,1,2
1163,7,9,2
1163,5,4,8
1163,5,7,8
1163,0,9,4
1163,0,5,4
1163,0,7,9
1163,0,5,7
1164,1,3,5
1164,1,3,7
1164,1,4,7
1164,0,7,5
1164,0,3,5
1164,0,3,7
1164,8,7,5
1164,8,4,7
1164,8,1,5
1164,8,1,4
1165,7,10,3
1165,5,10,0
1165,5,7,10
1165,13,7,0
1165,13,4,6
1165,13,6,3
1165,13,7,3
1165,2,6,3
1165,2,4,6
1165,2,10,3
1165,2,4,10
1165,12,7,0
1165,12,5,0
1165,12,5,7
1165,9,10,0
1165,9,13,0
1165,9,4,10
1165,9,13,4
1166,6,9,1
1166,2,9,1
1166,3,11,10
1166,3,6,11
1166,12,2,11
1166,0,2,9
1166,0,12,2
1166,0,11,10
1166,0,12,11
1166,4,2,1
1166,4,2,11
1166,4,6,1
1166,4,6,11
1166,8,6,9
1166,8,3,6
1166,7,8,9
1166,7,0,10
1166,7,0,9
1166,7,3,10
1166,7,8,3
1167,3,4,13
1167,6,3,12
1167,6,3,4
1167,11,3,12
1167,11,5,12
1167,7,11,5
1167,0,3,13
1167,0,11,13
1167,0,11,3
1167,10,7,2
1167,10,7,11
1167,10,11,13
1167,10,4,13
1167,10,4,2
1167,1,5,12
1167,1,7,5
1167,1,6,12
1167,1,6,4
1167,1,4,2
1167,1,7,2
1168,9,0,10
1168,4,10,7
1168,4,9,7
1168,4,9,10
1168,3,10,7
1168,3,0,7
1168,3,0,10
1168,5,0,7
1168,5,9,7
1168,5,9,0
1169,6,2,8
1169,7,0,8
1169,7,0,1
1169,7,2,8
1169,7,2,1
1169,5,0,8
1169,5,6,8
1169,3,0,1
1169,3,2,1
1169,3,6,2
1169,4,3,0
1169,4,3,6
1169,4,5,0
1169,4,5,6
1170,15,9,6
1170,15,13,6
1170,3,9,4
1170,3,0,9
1170,16,9,4
1170,16,15,9
1170,14,12,6
1170,14,12,0
1170,14,10,6
1170,14,10,0
1170,2,0,9
1170,2,12,0
1170,2,9,6
1170,2,12,6
1170,7,3,0
1170,7,3,4
1170,7,16,4
1170,8,10,0
1170,8,7,0
1170,8,10,6
1170,8,13,6
1170,11,15,13
1170,1,8,13
1170,1,8,7
1170,1,11,13
1170,1,11,15
1170,1,16,15
1170,1,7,16
1171,1,2,12
1171,9,2,0
1171,10,2,12
1171,10,6,12
1171,7,2,0
1171,7,1,2
1171,4,6,12
1171,4,1,12
1171,4,6,0
1171,5,10,6
1171,5,6,0
1171,5,9,0
1171,8,7,1
1171,8,4,1
1171,8,7,0
1171,8,4,0
1171,3,10,2
1171,3,5,10
1171,3,9,2
1171,3,5,9
1172,3,6,11
1172,7,6,11
1172,10,3,2
1172,10,3,6
1172,4,3,11
1172,4,7,11
1172,4,3,2
1172,4,8,2
1172,4,8,7
1172,5,7,6
1172,5,8,7
1172,12,5,6
1172,12,5,8
1172,12,8,2
1172,12,10,2
1172,12,10,6
1173,12,11,8
1173,12,11,5
1173,2,11,5
1173,2,4,11
1173,2,4,3
1173,1,12,8
1173,1,4,3
1173,1,11,8
1173,1,4,11
1173,6,2,3
1173,6,1,3
1173,6,1,12
1173,6,2,5
1173,7,12,5
1173,7,6,5
1173,7,6,12
1174,2,6,0
1174,1,6,9
1174,1,6,0
1174,7,1,9
1174,7,10,9
1174,7,10,2
1174,3,2,6
1174,3,10,2
1174,3,6,9
1174,3,10,9
1174,5,1,0
1174,5,7,1
1174,5,2,0
1174,5,7,2
1175,7,3,5
1175,7,3,4
1175,1,3,5
1175,1,3,4
1175,0,1,5
1175,0,1,4
1175,0,7,5
1175,0,7,4
1176,2,0,9
1176,7,2,9
1176,6,0,9
1176,8,7,2
1176,8,0,3
1176,8,2,0
1176,8,6,7
1176,4,6,0
1176,5,7,9
1176,5,6,9
1176,5,6,7
1176,1,0,3
1176,1,4,0
1176,1,4,6
1176,1,8,3
1176,1,8,6
1177,5,3,14
1177,7,3,1
1177,10,5,14
1177,13,3,1
1177,13,6,1
1177,13,6,3
1177,2,6,1
1177,2,6,5
1177,9,5,3
1177,9,6,3
1177,9,6,5
1177,11,10,7
1177,11,3,14
1177,11,7,3
1177,4,2,1
1177,4,10,5
1177,4,2,5
1177,0,10,14
1177,0,11,14
1177,0,11,10
1177,8,10,7
1177,8,4,10
1177,8,7,1
1177,8,4,1
1178,1,12,9
1178,2,3,8
1178,2,3,9
1178,10,3,8
1178,7,1,11
1178,7,10,3
1178,13,3,9
1178,13,1,9
1178,13,7,3
1178,13,7,1
1178,0,12,9
1178,0,2,9
1178,0,2,8
1178,0,10,8
1178,0,10,12
1178,6,10,12
1178,6,7,11
1178,6,7,10
1178,4,6,11
1178,4,6,12
1178,4,1,11
1178,4,1,12
1179,6,8,3
1179,1,8,0
1179,4,8,3
1179,4,2,3
1179,7,6,3
1179,7,2,0
1179,7,2,3
1179,12,1,8
1179,12,4,8
1179,12,4,2
1179,12,2,0
1179,12,1,0
1179,5,7,0
1179,5,7,6
1179,5,8,0
1179,5,6,8
1180,9,0,3
1180,10,0,3
1180,10,9,3
1180,6,9,0
1180,7,0,8
1180,7,10,0
1180,2,0,8
1180,2,6,8
1180,2,6,0
1180,1,6,8
1180,1,6,9
1180,1,7,8
1180,1,10,9
1180,1,7,10
1181,15,14,10
1181,7,14,10
1181,7,4,8
1181,2,15,14
1181,11,15,4
1181,11,7,4
1181,5,4,8
1181,3,7,14
1181,3,2,14
1181,3,7,8
1181,3,5,8
1181,3,5,2
1181,0,15,10
1181,0,11,15
1181,13,7,10
1181,13,11,7
1181,13,0,10
1181,13,0,11
1181,12,2,15
1181,12,5,2
1181,12,15,4
1181,12,5,4
1182,7,6,12
1182,15,6,12
1182,4,9,5
1182,13,6,5
1182,13,7,6
1182,13,9,5
1182,2,7,12
1182,2,13,7
1182,2,9,12
1182,2,13,9
1182,1,14,9
1182,1,9,12
1182,1,15,12
1182,1,15,6
1182,1,14,6
1182,3,14,9
1182,3,14,6
1182,0,4,9
1182,0,3,9
1182,0,3,4
1182,10,3,6
1182,10,3,4
1182,10,6,5
1182,10,4,5
1183,5,9,0
1183,11,5,9
1183,7,11,4
1183,7,5,0
1183,7,11,5
1183,1,9,0
1183,1,6,9
1183,1,7,0
1183,1,7,6
1183,8,6,9
1183,8,7,4
1183,8,7,6
1183,3,11,4
1183,3,11,9
1183,3,8,4
1183,3,8,9
1184,6,8,7
1184,2,6,7
1184,3,8,5
1184,3,2,7
1184,3,2,5
1184,1,2,5
1184,1,2,6
1184,1,8,5
1184,1,6,8
1184,4,8,7
1184,4,3,7
1184,4,3,8
1185,9,4,0
1185,15,4,0
1185,13,9,8
1185,13,9,4
1185,13,5,11
1185,13,10,8
1185,13,10,11
1185,2,9,0
1185,2,9,8
1185,12,5,11
1185,12,15,4
1185,12,15,11
1185,12,13,4
1185,12,13,5
1185,7,2,14
1185,7,10,14
1185,7,15,0
1185,7,2,0
1185,7,10,11
1185,7,15,11
1185,6,2,8
1185,6,2,14
